timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
4697069,0.236,214.26,0.136,-0.133,-0.195,-0.075,-0.113,0
4698101,0.238,215.03,0.137,-0.137,-0.195,-0.079,-0.112,0
4699123,0.242,214.35,0.139,-0.136,-0.199,-0.080,-0.114,0
4700127,0.239,214.04,0.138,-0.134,-0.198,-0.077,-0.114,0
4701155,0.241,213.97,0.140,-0.135,-0.200,-0.078,-0.116,0
4702181,0.244,214.47,0.140,-0.138,-0.201,-0.081,-0.114,0
4703209,0.238,214.08,0.138,-0.134,-0.197,-0.076,-0.115,0
4704237,0.240,215.34,0.140,-0.139,-0.196,-0.081,-0.114,0
4705264,0.236,214.21,0.137,-0.133,-0.196,-0.075,-0.115,0
4706300,0.241,214.95,0.141,-0.138,-0.198,-0.083,-0.115,0
4707319,0.238,214.56,0.137,-0.135,-0.196,-0.077,-0.113,0
4708324,0.247,214.66,0.143,-0.141,-0.203,-0.081,-0.118,0
4709352,0.249,214.29,0.144,-0.140,-0.206,-0.083,-0.117,0
4710380,0.246,214.48,0.144,-0.139,-0.203,-0.082,-0.118,0
4711408,0.246,213.56,0.143,-0.136,-0.205,-0.079,-0.119,0
4712434,0.242,214.43,0.139,-0.137,-0.199,-0.079,-0.114,0
4713463,0.246,215.47,0.143,-0.143,-0.200,-0.082,-0.117,0
4714491,0.241,214.75,0.138,-0.137,-0.198,-0.079,-0.114,0
4715526,0.244,214.40,0.142,-0.138,-0.201,-0.080,-0.117,0
4716545,0.247,213.79,0.146,-0.138,-0.206,-0.081,-0.121,0
4717550,0.243,213.82,0.137,-0.135,-0.202,-0.075,-0.115,0
4718578,0.239,214.70,0.138,-0.136,-0.196,-0.079,-0.113,0
4719606,0.238,213.64,0.138,-0.132,-0.198,-0.075,-0.115,0
4720634,0.237,214.27,0.136,-0.133,-0.196,-0.077,-0.112,0
4721659,0.245,214.66,0.138,-0.139,-0.201,-0.077,-0.115,0
4722660,0.248,213.64,0.145,-0.138,-0.207,-0.083,-0.119,0
4723688,0.243,214.46,0.140,-0.137,-0.200,-0.078,-0.117,0
4724723,0.244,214.35,0.142,-0.137,-0.201,-0.079,-0.119,0
4725742,0.244,214.79,0.140,-0.139,-0.200,-0.080,-0.114,0
4726747,0.244,213.53,0.144,-0.135,-0.204,-0.079,-0.120,0
4727775,0.244,214.28,0.141,-0.137,-0.201,-0.079,-0.117,0
4728803,0.245,214.05,0.143,-0.137,-0.203,-0.081,-0.117,0
4729831,0.236,214.20,0.138,-0.133,-0.195,-0.079,-0.113,0
4730856,0.235,212.80,0.136,-0.127,-0.197,-0.069,-0.117,0
4731884,3.320,355.82,1.652,-0.242,3.311,-1.630,0.268,0
4732885,8.768,20.49,4.602,3.070,8.213,1.582,4.321,0
4733920,7.231,202.00,4.137,-2.709,-6.704,-1.523,-3.847,0
4734939,9.548,141.09,5.565,5.997,-7.430,3.500,-4.327,0
4735944,9.473,168.11,5.429,1.951,-9.270,1.106,-5.315,0
4736972,9.743,199.45,6.265,-3.244,-9.187,-2.440,-5.770,0
4738000,9.205,89.80,5.326,9.205,0.033,5.326,0.006,0
4739028,7.589,160.28,4.384,2.561,-7.144,1.481,-4.127,0
4740053,4.013,158.45,2.316,1.474,-3.732,0.851,-2.154,0
4741081,1.990,151.26,1.151,0.957,-1.745,0.555,-1.009,0
4742109,1.010,141.89,0.583,0.624,-0.795,0.361,-0.458,0
4743110,0.555,127.45,0.321,0.441,-0.338,0.254,-0.196,0
4744140,0.364,108.52,0.213,0.345,-0.116,0.201,-0.069,0
4745168,0.300,91.28,0.169,0.300,-0.007,0.169,-0.004,0
4746196,0.275,80.78,0.161,0.272,0.044,0.159,0.027,0
4747224,0.269,74.26,0.154,0.259,0.073,0.149,0.040,0
4748251,0.272,70.64,0.157,0.256,0.090,0.149,0.052,0
4749275,0.268,69.15,0.157,0.251,0.096,0.146,0.056,0
4750303,0.265,68.70,0.152,0.247,0.096,0.142,0.055,0
4751331,0.259,68.51,0.149,0.241,0.095,0.138,0.056,0
4752358,0.260,67.95,0.152,0.241,0.098,0.141,0.056,0
4753358,0.267,69.61,0.157,0.250,0.093,0.148,0.054,0
4754382,0.265,70.00,0.152,0.249,0.091,0.144,0.048,0
4755410,0.254,68.10,0.149,0.236,0.095,0.137,0.058,0
4756437,0.258,66.90,0.148,0.237,0.101,0.136,0.058,0
4757465,0.260,67.97,0.150,0.241,0.097,0.138,0.057,0
4758489,0.267,68.56,0.154,0.248,0.097,0.143,0.057,0
4759516,0.265,66.86,0.153,0.244,0.104,0.140,0.062,0
4760544,0.267,67.63,0.155,0.247,0.102,0.143,0.060,0
4761571,0.269,68.72,0.156,0.251,0.098,0.145,0.057,0
4762603,0.274,69.20,0.160,0.256,0.097,0.149,0.058,0
4763622,0.267,69.31,0.155,0.249,0.094,0.146,0.052,0
4764626,0.268,68.13,0.156,0.248,0.100,0.143,0.061,0
4765653,0.265,68.91,0.155,0.247,0.095,0.145,0.056,0
4766681,0.265,69.91,0.154,0.249,0.091,0.145,0.052,0
4767704,0.270,69.09,0.155,0.252,0.096,0.145,0.055,0
4768731,0.267,68.13,0.153,0.247,0.099,0.141,0.058,0
4769759,0.272,69.07,0.155,0.254,0.097,0.144,0.057,0
4770786,0.275,68.54,0.159,0.256,0.101,0.149,0.057,0
4771813,0.264,66.38,0.149,0.242,0.106,0.136,0.060,0
4772845,0.267,68.86,0.157,0.249,0.096,0.146,0.058,0
4773845,0.264,71.15,0.153,0.250,0.085,0.145,0.048,0
4774872,0.267,68.84,0.155,0.249,0.096,0.145,0.056,0
4775900,0.269,68.21,0.155,0.250,0.100,0.144,0.056,0
4776924,0.271,69.44,0.155,0.253,0.095,0.146,0.053,0
4777951,0.269,67.85,0.155,0.249,0.101,0.144,0.057,0
4778978,0.270,69.23,0.153,0.252,0.096,0.144,0.052,0
4780006,0.266,68.87,0.154,0.248,0.096,0.143,0.056,0
4781034,0.260,68.50,0.153,0.241,0.095,0.141,0.057,0
4782058,0.263,68.99,0.152,0.246,0.094,0.142,0.053,0
4783093,0.269,68.64,0.156,0.251,0.098,0.146,0.056,0
4784093,0.271,69.12,0.158,0.253,0.097,0.147,0.058,0
4785121,0.271,69.19,0.158,0.253,0.096,0.148,0.057,0
4786122,0.268,69.56,0.156,0.251,0.094,0.147,0.053,0
4787150,0.268,69.02,0.154,0.250,0.096,0.143,0.057,0
4788178,0.272,68.32,0.158,0.253,0.101,0.148,0.058,0
4789206,0.270,68.70,0.156,0.252,0.098,0.145,0.056,0
4790235,0.266,69.09,0.152,0.248,0.095,0.142,0.054,0
4791259,0.264,68.25,0.153,0.246,0.098,0.142,0.057,0
4792295,0.268,68.95,0.155,0.251,0.096,0.145,0.054,0
4793317,0.272,67.86,0.159,0.252,0.103,0.147,0.059,0
4794318,0.265,67.94,0.151,0.245,0.099,0.140,0.059,0
4795346,0.267,68.67,0.154,0.249,0.097,0.144,0.055,0
4796371,0.275,69.53,0.159,0.257,0.096,0.149,0.055,0
4797399,0.272,69.09,0.155,0.254,0.097,0.145,0.056,0
4798427,0.273,68.30,0.158,0.253,0.101,0.148,0.057,0
4799455,0.274,67.22,0.157,0.253,0.106,0.145,0.060,0
4800480,0.269,66.55,0.155,0.247,0.107,0.142,0.062,0
4801508,0.270,68.09,0.157,0.251,0.101,0.145,0.059,0
4802544,0.267,69.14,0.156,0.250,0.095,0.145,0.056,0
4803566,0.269,67.44,0.153,0.248,0.103,0.141,0.059,0
4804567,0.272,68.62,0.159,0.253,0.099,0.148,0.058,0
4805591,0.271,67.12,0.156,0.250,0.106,0.143,0.062,0
4806619,0.266,68.24,0.152,0.247,0.099,0.142,0.056,0
4807648,0.264,69.24,0.151,0.247,0.094,0.141,0.052,0
4808676,0.264,69.20,0.152,0.247,0.094,0.142,0.054,0
4809700,0.273,68.17,0.159,0.253,0.101,0.148,0.059,0
4810729,0.273,68.57,0.156,0.254,0.100,0.145,0.057,0
4811757,0.277,69.74,0.162,0.260,0.096,0.152,0.056,0
4812792,0.269,69.73,0.154,0.252,0.093,0.144,0.054,0
4813814,0.268,70.59,0.161,0.252,0.089,0.151,0.055,0
4814835,0.260,70.68,0.147,0.245,0.086,0.140,0.046,0
4815840,0.268,68.07,0.154,0.249,0.100,0.143,0.057,0
4816868,0.275,69.06,0.158,0.257,0.098,0.147,0.057,0
4817896,0.275,69.11,0.157,0.257,0.098,0.146,0.057,0
4818921,0.273,68.84,0.160,0.255,0.099,0.148,0.059,0
4819949,0.262,67.77,0.149,0.242,0.099,0.138,0.055,0
4820977,0.273,66.49,0.157,0.251,0.109,0.144,0.064,0
4822012,0.273,69.69,0.157,0.256,0.095,0.147,0.054,0
4823035,0.277,69.28,0.162,0.259,0.098,0.153,0.056,0
4824036,0.273,68.50,0.157,0.254,0.100,0.146,0.057,0
4825036,0.273,69.31,0.158,0.255,0.096,0.148,0.056,0
4826064,0.282,69.08,0.167,0.264,0.101,0.156,0.058,0
4827093,0.276,68.65,0.159,0.257,0.101,0.148,0.058,0
4828094,0.275,68.04,0.157,0.255,0.103,0.145,0.060,0
4829122,0.269,67.73,0.157,0.249,0.102,0.145,0.060,0
4830150,0.268,67.78,0.156,0.248,0.101,0.143,0.062,0
4831178,0.266,68.39,0.152,0.248,0.098,0.142,0.056,0
4832214,0.269,68.88,0.157,0.251,0.097,0.146,0.056,0
4833233,0.275,67.38,0.158,0.254,0.106,0.146,0.059,0
4834237,0.266,68.56,0.154,0.248,0.097,0.143,0.056,0
4835238,0.272,68.84,0.159,0.254,0.098,0.148,0.057,0
4836266,0.268,67.97,0.154,0.248,0.101,0.143,0.057,0
4837294,0.273,67.93,0.156,0.253,0.103,0.145,0.059,0
4838319,0.270,69.33,0.156,0.252,0.095,0.146,0.056,0
4839347,0.275,68.82,0.158,0.256,0.099,0.149,0.053,0
4840375,0.280,68.52,0.162,0.261,0.103,0.151,0.058,0
4841403,0.276,69.66,0.159,0.259,0.096,0.149,0.056,0
4842432,0.275,70.21,0.159,0.259,0.093,0.150,0.054,0
4843454,0.268,68.89,0.156,0.250,0.096,0.146,0.056,0
4844458,0.275,69.12,0.160,0.257,0.098,0.149,0.057,0
4845458,0.273,69.33,0.157,0.255,0.096,0.147,0.054,0
4846486,0.284,69.23,0.163,0.265,0.101,0.153,0.057,0
4847510,0.272,67.64,0.155,0.252,0.104,0.143,0.061,0
4848537,0.277,68.83,0.163,0.258,0.100,0.152,0.058,0
4849565,0.273,68.84,0.159,0.255,0.099,0.149,0.057,0
4850592,0.269,69.01,0.155,0.251,0.096,0.144,0.055,0
4851624,0.269,69.94,0.156,0.252,0.092,0.148,0.050,0
4852646,0.271,66.86,0.158,0.249,0.107,0.146,0.061,0
4853651,0.267,68.11,0.154,0.248,0.100,0.143,0.058,0
4854679,0.271,69.36,0.155,0.254,0.096,0.145,0.056,0
4855679,0.269,69.56,0.159,0.252,0.094,0.149,0.055,0
4856703,0.271,68.70,0.153,0.253,0.098,0.143,0.053,0
4857731,0.270,67.41,0.157,0.249,0.104,0.145,0.059,0
4858759,0.273,67.20,0.159,0.252,0.106,0.146,0.062,0
4859787,0.265,69.02,0.155,0.247,0.095,0.145,0.054,0
4860811,0.273,68.20,0.158,0.253,0.101,0.147,0.060,0
4861846,0.283,69.42,0.163,0.265,0.100,0.152,0.057,0
4862869,0.279,69.54,0.161,0.261,0.097,0.151,0.055,0
4863873,0.276,68.69,0.160,0.258,0.100,0.149,0.059,0
4864901,0.277,67.78,0.160,0.257,0.105,0.148,0.060,0
4865928,0.276,67.96,0.160,0.256,0.103,0.149,0.059,0
4866956,0.280,67.21,0.161,0.258,0.108,0.148,0.063,0
4867984,0.275,67.60,0.157,0.254,0.105,0.146,0.058,0
4869012,0.274,67.80,0.159,0.254,0.104,0.146,0.061,0
4870040,0.275,67.97,0.160,0.255,0.103,0.148,0.062,0
4871065,0.274,67.72,0.160,0.253,0.104,0.149,0.060,0
4872100,0.278,67.60,0.161,0.257,0.106,0.148,0.062,0
4873123,0.281,67.38,0.164,0.259,0.108,0.151,0.062,0
4874127,0.278,67.43,0.161,0.257,0.107,0.148,0.063,0
4875152,0.275,67.07,0.159,0.254,0.107,0.147,0.062,0
4876153,0.273,66.68,0.155,0.251,0.108,0.143,0.061,0
4877181,0.277,67.44,0.158,0.255,0.106,0.145,0.063,0
4878209,0.279,67.91,0.163,0.259,0.105,0.151,0.062,0
4879237,0.281,68.07,0.165,0.261,0.105,0.154,0.061,0
4880262,0.280,68.48,0.164,0.261,0.103,0.153,0.058,0
4881297,0.272,68.20,0.153,0.252,0.101,0.142,0.056,0
4882320,0.277,67.44,0.162,0.255,0.106,0.149,0.062,0
4883324,0.278,66.66,0.161,0.255,0.110,0.149,0.062,0
4884349,0.277,67.68,0.161,0.256,0.105,0.148,0.064,0
4885377,0.282,69.49,0.163,0.264,0.099,0.152,0.056,0
4886377,0.279,69.28,0.161,0.261,0.099,0.151,0.057,0
4887406,0.284,67.80,0.163,0.263,0.107,0.151,0.061,0
4888434,0.274,67.35,0.157,0.253,0.106,0.145,0.060,0
4889458,0.273,66.39,0.157,0.251,0.109,0.144,0.063,0
4890487,0.277,66.20,0.162,0.253,0.112,0.148,0.065,0
4891522,0.271,67.25,0.158,0.250,0.105,0.146,0.060,0
4892544,0.284,66.87,0.165,0.261,0.112,0.152,0.064,0
4893544,0.276,67.59,0.158,0.255,0.105,0.146,0.060,0
4894572,0.275,67.39,0.159,0.254,0.106,0.147,0.060,0
4895599,0.278,67.77,0.160,0.257,0.105,0.148,0.059,0
4896599,0.281,69.46,0.163,0.263,0.098,0.152,0.060,0
4897627,0.275,68.66,0.157,0.256,0.100,0.146,0.057,0
4898651,0.282,68.30,0.164,0.262,0.104,0.152,0.062,0
4899678,0.281,67.90,0.160,0.260,0.106,0.147,0.062,0
4900713,0.287,67.90,0.166,0.266,0.108,0.153,0.065,0
4901735,0.285,67.34,0.167,0.263,0.110,0.154,0.064,0
4902741,0.273,67.50,0.156,0.252,0.104,0.143,0.062,0
4903769,0.280,67.03,0.161,0.258,0.109,0.148,0.062,0
4904796,0.278,67.81,0.160,0.257,0.105,0.148,0.060,0
4905824,0.278,67.47,0.162,0.256,0.106,0.150,0.063,0
4906847,0.277,68.38,0.160,0.258,0.102,0.148,0.060,0
4907848,0.281,68.44,0.164,0.262,0.103,0.152,0.060,0
4908875,0.273,68.58,0.158,0.254,0.100,0.147,0.056,0
4909903,0.277,67.87,0.159,0.257,0.104,0.147,0.061,0
4910938,0.274,68.99,0.159,0.256,0.098,0.149,0.056,0
4911960,0.278,67.24,0.162,0.257,0.108,0.148,0.065,0
4912961,0.282,67.49,0.163,0.261,0.108,0.150,0.063,0
4913989,0.284,67.32,0.163,0.262,0.109,0.152,0.060,0
4915017,0.281,66.58,0.164,0.258,0.112,0.150,0.065,0
4916045,0.281,67.93,0.161,0.260,0.105,0.148,0.062,0
4917071,0.283,68.09,0.166,0.263,0.106,0.154,0.062,0
4918098,0.274,67.76,0.157,0.253,0.104,0.145,0.060,0
4919126,0.278,68.63,0.164,0.259,0.101,0.153,0.059,0
4920154,0.273,67.20,0.157,0.251,0.106,0.145,0.059,0
4921187,0.279,66.90,0.160,0.256,0.109,0.146,0.065,0
4922205,0.271,67.45,0.156,0.250,0.104,0.144,0.060,0
4923208,0.276,68.51,0.161,0.257,0.101,0.150,0.058,0
4924235,0.279,67.59,0.158,0.258,0.106,0.147,0.060,0
4925262,0.276,67.88,0.160,0.256,0.104,0.149,0.059,0
4926286,0.284,67.18,0.166,0.262,0.110,0.153,0.064,0
4927286,0.291,68.55,0.167,0.270,0.106,0.155,0.061,0
4928313,0.280,67.93,0.164,0.260,0.105,0.153,0.060,0
4929340,0.283,67.47,0.164,0.261,0.108,0.151,0.063,0
4930376,0.285,67.33,0.162,0.263,0.110,0.150,0.062,0
4931395,0.287,67.12,0.167,0.264,0.112,0.155,0.062,0
4932399,0.281,65.87,0.164,0.256,0.115,0.149,0.067,0
4933427,0.279,67.44,0.162,0.258,0.107,0.149,0.062,0
4934454,0.273,68.02,0.158,0.253,0.102,0.147,0.060,0
4935479,0.274,68.18,0.159,0.255,0.102,0.148,0.058,0
4936506,0.282,68.47,0.162,0.262,0.103,0.152,0.057,0
4937507,0.280,66.54,0.163,0.257,0.112,0.149,0.065,0
4938535,0.281,68.13,0.164,0.261,0.105,0.152,0.060,0
4939562,0.283,67.59,0.163,0.261,0.108,0.151,0.062,0
4940594,0.275,67.83,0.159,0.255,0.104,0.148,0.059,0
4941617,0.277,67.03,0.162,0.255,0.108,0.150,0.063,0
4942621,0.280,67.83,0.161,0.259,0.106,0.150,0.060,0
4943649,0.284,67.20,0.164,0.262,0.110,0.151,0.065,0
4944678,0.280,67.31,0.161,0.258,0.108,0.149,0.061,0
4945702,0.286,68.30,0.166,0.265,0.106,0.154,0.062,0
4946730,0.283,67.65,0.165,0.262,0.108,0.153,0.063,0
4947731,0.276,67.16,0.161,0.255,0.107,0.148,0.064,0
4948759,0.278,67.22,0.160,0.256,0.108,0.147,0.063,0
4949784,0.287,68.88,0.166,0.267,0.103,0.155,0.059,0
4950819,0.279,67.61,0.163,0.258,0.106,0.151,0.061,0
4951842,0.283,67.99,0.165,0.262,0.106,0.152,0.064,0
4952846,0.282,67.42,0.166,0.260,0.108,0.153,0.065,0
4953874,0.277,67.86,0.158,0.257,0.104,0.147,0.059,0
4954899,0.286,67.25,0.166,0.264,0.111,0.152,0.066,0
4955927,0.278,67.75,0.159,0.257,0.105,0.148,0.057,0
4956955,0.278,67.47,0.161,0.257,0.107,0.149,0.061,0
4957956,0.281,67.03,0.164,0.259,0.110,0.151,0.062,0
4958981,0.279,66.72,0.161,0.256,0.110,0.147,0.066,0
4960016,0.282,68.07,0.163,0.262,0.105,0.151,0.061,0
4961038,0.281,67.35,0.162,0.259,0.108,0.151,0.059,0
4962043,0.284,68.01,0.162,0.263,0.106,0.150,0.060,0
4963071,0.286,68.07,0.163,0.265,0.107,0.152,0.059,0
4964096,0.285,67.35,0.165,0.263,0.110,0.153,0.063,0
4965124,0.290,67.58,0.166,0.268,0.111,0.153,0.063,0
4966152,0.284,67.46,0.167,0.262,0.109,0.154,0.064,0
4967180,0.284,66.77,0.166,0.261,0.112,0.153,0.064,0
4968207,0.275,66.99,0.159,0.253,0.107,0.147,0.062,0
4969235,0.290,66.69,0.166,0.266,0.115,0.152,0.065,0
4970270,0.287,68.60,0.167,0.267,0.105,0.154,0.064,0
4971292,0.281,68.10,0.163,0.260,0.105,0.152,0.061,0
4972297,0.277,67.96,0.161,0.257,0.104,0.149,0.060,0
4973321,0.276,66.28,0.160,0.252,0.111,0.146,0.065,0
4974350,0.284,66.56,0.162,0.260,0.113,0.149,0.063,0
4975378,0.286,67.15,0.165,0.263,0.111,0.152,0.065,0
4976406,0.287,68.14,0.167,0.266,0.107,0.156,0.062,0
4977430,0.281,67.34,0.161,0.260,0.108,0.150,0.059,0
4978431,0.285,66.83,0.164,0.262,0.112,0.150,0.066,0
4979459,0.281,67.00,0.161,0.258,0.110,0.149,0.061,0
4980494,0.287,67.88,0.165,0.266,0.108,0.152,0.063,0
4981517,0.290,67.74,0.170,0.269,0.110,0.157,0.063,0
4982518,0.282,67.37,0.162,0.260,0.109,0.148,0.064,0
4983546,0.281,68.44,0.164,0.261,0.103,0.153,0.059,0
4984574,0.283,66.52,0.163,0.259,0.113,0.149,0.065,0
4985602,0.283,67.72,0.163,0.262,0.107,0.150,0.064,0
4986631,0.284,68.92,0.164,0.265,0.102,0.154,0.056,0
4987655,0.277,67.11,0.158,0.255,0.108,0.146,0.061,0
4988656,0.286,65.77,0.166,0.261,0.117,0.152,0.067,0
4989691,0.286,67.26,0.165,0.264,0.110,0.152,0.064,0
4990714,0.287,67.38,0.168,0.264,0.110,0.155,0.064,0
4991715,0.286,68.59,0.165,0.266,0.104,0.154,0.060,0
4992743,0.284,67.03,0.165,0.262,0.111,0.152,0.065,0
4993771,0.283,67.52,0.164,0.261,0.108,0.152,0.062,0
4994799,0.280,67.09,0.159,0.258,0.109,0.146,0.063,0
4995828,0.286,67.03,0.165,0.263,0.112,0.152,0.065,0
4996852,0.284,66.85,0.165,0.261,0.112,0.153,0.064,0
4997880,0.288,67.67,0.166,0.266,0.109,0.153,0.065,0
4998881,0.279,66.33,0.163,0.255,0.112,0.149,0.066,0
4999913,0.274,70.29,0.156,0.258,0.092,0.146,0.057,0
5000932,9.053,232.40,5.353,-7.173,-5.524,-4.759,-2.450,0
5001936,7.425,185.03,4.013,-0.652,-7.397,-0.638,-3.962,0
5002963,9.733,66.89,6.067,8.952,3.819,5.580,2.381,0
5003991,8.532,261.92,4.925,-8.447,-1.199,-4.877,-0.690,0
5005018,5.285,199.02,3.052,-1.723,-4.997,-0.996,-2.885,0
5006042,2.929,183.12,1.680,-0.159,-2.924,-0.092,-1.677,0
5007070,1.560,178.93,0.893,0.029,-1.560,0.015,-0.893,0
5008097,0.850,182.85,0.495,-0.042,-0.849,-0.027,-0.494,0
5009098,0.554,194.55,0.312,-0.139,-0.536,-0.081,-0.301,0
5010122,1.267,228.37,0.944,-0.947,-0.842,-0.705,-0.629,0
5011150,0.556,235.67,0.319,-0.460,-0.314,-0.277,-0.158,0
5012178,6.166,153.60,2.966,2.741,-5.523,1.368,-2.631,0
5013205,7.130,171.39,4.219,1.067,-7.050,0.612,-4.174,0
5014233,7.638,171.12,4.448,1.179,-7.546,0.655,-4.399,0
5015257,9.501,175.18,5.579,0.799,-9.467,0.427,-5.563,0
5016285,8.239,164.50,4.726,2.201,-7.939,1.272,-4.551,0
5017313,4.909,159.19,2.833,1.744,-4.589,1.008,-2.647,0
5018348,3.227,155.60,1.862,1.333,-2.939,0.773,-1.694,0
5019351,5.583,157.72,3.276,2.117,-5.166,1.240,-3.033,0
5020379,6.637,159.94,3.827,2.276,-6.234,1.313,-3.594,0
5021407,7.412,160.04,4.309,2.530,-6.966,1.463,-4.053,0
5022436,5.290,159.67,3.073,1.838,-4.960,1.057,-2.885,0
5023464,2.801,155.99,1.617,1.140,-2.559,0.658,-1.477,0
5024488,1.506,154.51,0.869,0.648,-1.359,0.374,-0.784,0
5025516,0.858,157.39,0.497,0.330,-0.792,0.192,-0.459,0
5026545,4.986,146.96,2.922,2.718,-4.180,1.576,-2.461,0
5027580,2.690,157.30,1.377,1.038,-2.481,0.462,-1.297,0
5028602,2.761,165.54,1.575,0.689,-2.674,0.355,-1.535,0
5029623,8.350,149.97,5.105,4.179,-7.229,2.524,-4.437,0
5030628,8.794,165.40,4.924,2.216,-8.510,1.250,-4.763,0
5031656,9.135,163.98,5.347,2.521,-8.780,1.522,-5.126,0
5032684,8.288,174.92,4.930,0.735,-8.255,0.696,-4.881,0
5033709,5.684,179.22,3.635,0.077,-5.684,0.017,-3.634,0
5034737,9.643,158.82,5.569,3.485,-8.991,2.015,-5.192,0
5035765,7.307,206.39,4.222,-3.248,-6.545,-1.876,-3.783,0
5036800,3.882,233.58,2.243,-3.124,-2.305,-1.804,-1.333,0
5037822,1.876,145.33,1.093,1.067,-1.543,0.622,-0.899,0
5038822,0.881,301.45,0.506,-0.752,0.460,-0.433,0.262,0
5039822,0.415,253.32,0.242,-0.397,-0.119,-0.232,-0.068,0
5040849,0.261,215.48,0.151,-0.152,-0.213,-0.087,-0.123,0
5041877,0.254,189.17,0.146,-0.041,-0.251,-0.024,-0.144,0
5042901,0.275,175.63,0.159,0.021,-0.275,0.014,-0.158,0
5043928,0.292,170.01,0.169,0.051,-0.288,0.031,-0.166,0
5044956,0.307,168.81,0.178,0.060,-0.301,0.034,-0.174,0
5045991,0.303,167.07,0.176,0.068,-0.295,0.040,-0.171,0
5047012,0.307,167.84,0.181,0.065,-0.300,0.039,-0.177,0
5048013,0.308,166.71,0.178,0.071,-0.299,0.041,-0.173,0
5049040,0.309,166.99,0.176,0.070,-0.301,0.042,-0.171,0
5050040,0.304,166.06,0.180,0.073,-0.295,0.042,-0.175,0
5051068,0.307,167.94,0.174,0.064,-0.300,0.037,-0.170,0
5052092,0.307,166.94,0.175,0.069,-0.299,0.039,-0.171,0
5053119,0.305,168.63,0.173,0.060,-0.299,0.032,-0.170,0
5054147,0.304,166.98,0.174,0.068,-0.296,0.040,-0.170,0
5055175,0.308,167.08,0.178,0.069,-0.300,0.041,-0.174,0
5056210,0.306,166.82,0.178,0.070,-0.298,0.039,-0.173,0
5057229,0.309,166.36,0.181,0.073,-0.300,0.041,-0.176,0
5058233,0.306,166.87,0.177,0.070,-0.298,0.042,-0.172,0
5059261,0.311,166.64,0.177,0.072,-0.302,0.039,-0.173,0
5060261,0.315,165.18,0.182,0.080,-0.304,0.047,-0.176,0
5061289,0.308,166.56,0.177,0.072,-0.300,0.042,-0.172,0
5062313,0.313,166.92,0.180,0.071,-0.305,0.041,-0.175,0
5063341,0.313,167.14,0.181,0.070,-0.306,0.038,-0.177,0
5064369,4.018,17.37,2.227,1.199,3.835,0.699,2.115,0
5065404,4.048,200.30,2.586,-1.405,-3.797,-0.504,-2.536,0
5066422,9.394,199.75,5.655,-3.175,-8.841,-2.323,-5.156,0
5067427,9.187,184.70,5.184,-0.753,-9.156,-0.153,-5.182,0
5068454,6.595,295.57,3.813,-5.949,2.846,-3.447,1.630,0
5069482,9.105,181.54,5.259,-0.244,-9.102,-0.142,-5.257,0
5070482,5.559,160.27,3.220,1.876,-5.233,1.087,-3.031,0
5071507,2.961,148.10,1.697,1.565,-2.514,0.897,-1.440,0
5072534,1.577,139.83,0.908,1.017,-1.205,0.583,-0.696,0
5073563,0.888,137.85,0.515,0.596,-0.658,0.345,-0.382,0
5074595,0.567,145.23,0.327,0.323,-0.465,0.186,-0.269,0
5075619,0.423,160.80,0.246,0.139,-0.400,0.081,-0.233,0
5076647,0.361,186.48,0.209,-0.041,-0.358,-0.018,-0.208,0
5077674,0.344,191.84,0.198,-0.071,-0.337,-0.043,-0.193,0
5078702,0.318,196.52,0.184,-0.090,-0.305,-0.055,-0.176,0
5079729,0.307,197.87,0.177,-0.094,-0.292,-0.053,-0.169,0
5080755,0.312,199.15,0.182,-0.102,-0.295,-0.061,-0.171,0
5081783,0.306,200.48,0.175,-0.107,-0.286,-0.061,-0.164,0
5082810,0.314,199.30,0.185,-0.104,-0.297,-0.059,-0.176,0
5083846,0.299,200.17,0.170,-0.103,-0.281,-0.060,-0.159,0
5084864,0.306,200.52,0.181,-0.107,-0.286,-0.061,-0.171,0
5085869,0.304,200.88,0.174,-0.108,-0.284,-0.062,-0.162,0
5086896,0.309,199.65,0.178,-0.104,-0.291,-0.060,-0.168,0
5087924,0.314,200.67,0.181,-0.111,-0.294,-0.063,-0.169,0
5088952,0.305,200.59,0.177,-0.107,-0.286,-0.063,-0.166,0
5089976,0.309,200.57,0.179,-0.109,-0.290,-0.062,-0.168,0
5090976,0.311,200.39,0.180,-0.108,-0.291,-0.063,-0.169,0
5092004,0.307,200.99,0.175,-0.110,-0.286,-0.062,-0.164,0
5093039,0.305,199.47,0.177,-0.102,-0.287,-0.059,-0.167,0
5094059,0.312,200.26,0.183,-0.108,-0.292,-0.064,-0.171,0
5095063,0.311,199.52,0.181,-0.104,-0.293,-0.057,-0.171,0
5096091,0.308,199.31,0.176,-0.102,-0.291,-0.059,-0.166,0
5097119,0.313,200.26,0.182,-0.109,-0.294,-0.064,-0.170,0
5098147,0.310,200.36,0.180,-0.108,-0.291,-0.063,-0.169,0
5099172,0.309,200.39,0.180,-0.108,-0.289,-0.063,-0.168,0
