timestamp_ms,co2_ppm,temperature_C,pressure_hPa
159208,645.00,20.82,949.57
160225,645.00,20.82,949.58
161254,645.00,20.82,949.58
162274,645.00,20.82,949.57
163282,645.00,20.83,949.58
164290,645.00,20.83,949.60
165299,645.00,20.83,949.59
166311,645.00,20.83,949.57
167319,644.00,20.84,949.57
168333,644.00,20.83,949.59
169345,644.00,20.83,949.58
170348,644.00,20.84,949.58
171357,644.00,20.84,949.57
172365,641.00,20.85,949.59
173374,641.00,20.85,949.57
174382,641.00,20.85,949.57
175392,641.00,20.85,949.56
176399,638.00,20.86,949.58
177407,638.00,20.85,949.58
178408,638.00,20.86,949.58
179414,638.00,20.86,949.58
180429,638.00,20.87,949.58
181437,632.00,20.86,949.58
182456,632.00,20.85,949.57
183466,632.00,20.87,949.57
184472,632.00,20.87,949.57
185480,632.00,20.87,949.58
186497,628.00,20.88,949.59
187500,628.00,20.88,949.59
188505,628.00,20.89,949.60
189515,628.00,20.89,949.61
190518,626.00,20.89,949.60
191530,626.00,20.89,949.59
192538,626.00,20.90,949.60
193547,626.00,20.90,949.61
194547,626.00,20.90,949.59
195559,623.00,20.90,949.61
196576,623.00,20.90,949.58
197578,623.00,20.91,949.61
198591,623.00,20.91,949.60
199600,623.00,20.91,949.60
200618,622.00,20.91,949.59
201625,622.00,20.92,949.60
202643,622.00,20.91,949.57
203645,622.00,20.92,949.59
204649,622.00,20.92,949.59
205658,622.00,20.93,949.58
206676,622.00,20.93,949.61
207680,622.00,20.93,949.60
208689,622.00,20.93,949.59
209738,620.00,20.93,949.61
210753,620.00,20.93,949.62
211753,620.00,20.94,949.59
212763,620.00,20.94,949.62
213767,620.00,20.95,949.60
214773,620.00,20.95,949.61
215773,620.00,20.95,949.60
216779,620.00,20.96,949.61
217786,620.00,20.96,949.60
218807,620.00,20.97,949.60
219813,620.00,20.97,949.62
220827,620.00,20.97,949.62
221836,620.00,20.97,949.62
222845,620.00,20.97,949.60
223871,619.00,20.98,949.61
224874,619.00,20.98,949.62
225874,619.00,20.98,949.62
226882,619.00,20.98,949.62
227887,619.00,20.99,949.60
228912,619.00,20.99,949.60
229918,619.00,20.99,949.61
230928,619.00,20.99,949.62
231938,619.00,20.99,949.62
232966,619.00,21.00,949.59
233976,619.00,21.00,949.62
234986,619.00,21.01,949.60
235992,619.00,21.01,949.60
237002,618.00,21.01,949.60
238024,618.00,21.01,949.62
239028,618.00,21.01,949.61
240036,618.00,21.01,949.60
241053,618.00,21.02,949.60
242056,618.00,21.02,949.62
243072,618.00,21.03,949.61
244081,618.00,21.03,949.61
245082,618.00,21.03,949.62
246094,618.00,21.03,949.60
247094,618.00,21.04,949.61
248101,618.00,21.04,949.61
249129,618.00,21.04,949.61
250134,618.00,21.04,949.62
251163,618.00,21.05,949.61
252168,618.00,21.05,949.61
253181,618.00,21.05,949.62
254187,618.00,21.05,949.60
255193,618.00,21.06,949.61
256200,617.00,21.06,949.62
257203,617.00,21.06,949.62
258207,617.00,21.07,949.62
259218,617.00,21.07,949.61
260219,617.00,21.07,949.62
261228,617.00,21.07,949.60
262234,617.00,21.08,949.61
263242,617.00,21.08,949.63
264253,617.00,21.08,949.63
265258,616.00,21.09,949.60
266264,616.00,21.09,949.60
267264,616.00,21.09,949.61
268287,616.00,21.08,949.60
269294,616.00,21.09,949.63
270297,616.00,21.10,949.61
271307,616.00,21.10,949.62
272317,616.00,21.10,949.63
273318,616.00,21.10,949.60
274337,616.00,21.11,949.61
275354,616.00,21.10,949.62
276362,616.00,21.11,949.61
277372,616.00,21.11,949.63
278385,616.00,21.11,949.62
279393,616.00,21.12,949.61
280420,616.00,21.12,949.62
281433,616.00,21.12,949.62
282444,616.00,21.13,949.60
283450,616.00,21.13,949.61
284460,616.00,21.13,949.61
285460,616.00,21.14,949.60
286463,616.00,21.14,949.62
287475,616.00,21.14,949.61
288483,616.00,21.14,949.60
289510,616.00,21.14,949.60
290517,616.00,21.15,949.61
291520,616.00,21.15,949.61
292524,616.00,21.15,949.60
293533,617.00,21.16,949.62
294541,617.00,21.15,949.60
295610,617.00,21.16,949.61
296612,617.00,21.16,949.62
297622,618.00,21.16,949.62
298634,618.00,21.17,949.62
299643,618.00,21.17,949.62
300648,618.00,21.18,949.63
301660,618.00,21.18,949.63
302660,619.00,21.18,949.63
303676,619.00,21.18,949.63
304686,619.00,21.19,949.64
305691,619.00,21.19,949.63
306720,619.00,21.19,949.62
307736,621.00,21.19,949.64
308755,621.00,21.19,949.61
309761,621.00,21.20,949.63
310762,621.00,21.20,949.62
311791,621.00,21.19,949.62
312799,621.00,21.21,949.63
313810,621.00,21.21,949.63
314830,621.00,21.21,949.62
315841,621.00,21.21,949.62
316869,623.00,21.22,949.62
317889,623.00,21.21,949.62
318893,623.00,21.22,949.63
319898,623.00,21.22,949.61
320913,623.00,21.23,949.63
321919,626.00,21.23,949.61
322926,626.00,21.23,949.62
323946,626.00,21.22,949.63
324952,626.00,21.24,949.63
325980,627.00,21.24,949.63
326997,627.00,21.24,949.64
327997,627.00,21.25,949.62
329011,627.00,21.25,949.63
330022,627.00,21.25,949.64
331030,627.00,21.25,949.63
332040,627.00,21.26,949.64
333041,627.00,21.26,949.64
334050,627.00,21.26,949.63
335057,628.00,21.27,949.63
336057,628.00,21.27,949.64
337065,628.00,21.27,949.63
338075,628.00,21.27,949.62
339078,628.00,21.27,949.61
340082,630.00,21.28,949.60
341093,630.00,21.28,949.62
342095,630.00,21.28,949.60
343103,630.00,21.28,949.64
344110,630.00,21.29,949.63
345137,629.00,21.29,949.63
346143,629.00,21.29,949.63
347164,629.00,21.29,949.61
348180,629.00,21.29,949.61
349182,629.00,21.30,949.64
350189,629.00,21.30,949.61
351326,629.00,21.30,949.61
352335,629.00,21.30,949.62
353345,629.00,21.31,949.61
354347,630.00,21.31,949.63
355376,630.00,21.31,949.61
356381,630.00,21.31,949.63
357389,630.00,21.32,949.61
358416,630.00,21.32,949.61
359422,630.00,21.32,949.63
360429,630.00,21.32,949.61
361455,630.00,21.33,949.61
362462,630.00,21.33,949.61
363472,630.00,21.33,949.63
364480,630.00,21.34,949.61
365491,630.00,21.34,949.61
366499,630.00,21.34,949.62
367501,630.00,21.34,949.61
368502,630.00,21.35,949.63
369518,630.00,21.35,949.63
370539,630.00,21.35,949.62
371567,630.00,21.36,949.62
372573,630.00,21.36,949.63
373586,630.00,21.36,949.61
374596,630.00,21.36,949.63
375599,630.00,21.37,949.64
376608,630.00,21.37,949.61
377635,630.00,21.37,949.60
378647,630.00,21.37,949.62
379671,630.00,21.36,949.64
380699,630.00,21.38,949.63
381702,630.00,21.38,949.61
382712,630.00,21.38,949.62
383723,630.00,21.38,949.64
384750,630.00,21.39,949.64
385764,630.00,21.39,949.61
386791,630.00,21.39,949.62
387798,630.00,21.40,949.62
388807,630.00,21.40,949.61
389810,630.00,21.40,949.65
390817,630.00,21.40,949.62
391822,630.00,21.40,949.63
392837,630.00,21.40,949.61
393837,630.00,21.41,949.61
394845,630.00,21.41,949.61
395853,629.00,21.41,949.62
396880,629.00,21.41,949.62
397885,629.00,21.42,949.62
398907,629.00,21.42,949.63
399907,629.00,21.42,949.61
400911,630.00,21.42,949.60
401921,630.00,21.43,949.61
402924,630.00,21.43,949.61
403937,630.00,21.43,949.62
404945,630.00,21.43,949.61
405957,630.00,21.43,949.62
407006,630.00,21.44,949.61
408023,630.00,21.43,949.61
409033,630.00,21.44,949.64
410049,630.00,21.44,949.62
411051,630.00,21.45,949.63
412051,630.00,21.45,949.62
413066,630.00,21.45,949.62
414076,630.00,21.46,949.63
415081,630.00,21.46,949.63
416088,630.00,21.46,949.63
417101,630.00,21.46,949.64
418109,630.00,21.47,949.64
419116,630.00,21.47,949.64
420122,630.00,21.47,949.63
421122,630.00,21.48,949.64
422125,630.00,21.48,949.64
423142,630.00,21.48,949.63
424170,630.00,21.48,949.65
425176,630.00,21.49,949.64
426187,630.00,21.49,949.62
427199,630.00,21.49,949.63
428214,630.00,21.49,949.63
429239,631.00,21.49,949.63
430256,631.00,21.49,949.62
431256,631.00,21.50,949.64
432261,631.00,21.50,949.63
433268,632.00,21.50,949.63
434273,632.00,21.50,949.62
435293,632.00,21.49,949.64
436304,632.00,21.51,949.64
437304,632.00,21.51,949.63
438315,633.00,21.51,949.62
439327,633.00,21.51,949.62
440327,633.00,21.52,949.64
441344,633.00,21.51,949.63
442345,633.00,21.52,949.62
443351,633.00,21.53,949.64
444358,633.00,21.53,949.64
445374,633.00,21.53,949.62
446374,633.00,21.53,949.64
447378,634.00,21.54,949.63
448391,634.00,21.54,949.64
449392,634.00,21.54,949.64
450403,634.00,21.54,949.62
451413,634.00,21.54,949.64
452415,634.00,21.54,949.62
453427,634.00,21.55,949.63
454439,634.00,21.55,949.62
455439,634.00,21.55,949.63
456452,635.00,21.55,949.63
457455,635.00,21.56,949.64
458457,635.00,21.56,949.63
459466,635.00,21.56,949.64
460472,635.00,21.57,949.63
461480,635.00,21.56,949.63
462482,635.00,21.57,949.63
463505,635.00,21.57,949.63
464521,635.00,21.57,949.63
465521,635.00,21.58,949.63
466526,635.00,21.58,949.63
467532,635.00,21.58,949.64
468533,635.00,21.58,949.61
469535,635.00,21.59,949.64
470537,636.00,21.59,949.61
471563,636.00,21.59,949.64
472565,636.00,21.59,949.64
473576,636.00,21.59,949.64
474604,636.00,21.60,949.62
475621,636.00,21.60,949.63
476629,636.00,21.60,949.64
477633,636.00,21.60,949.63
478639,636.00,21.61,949.62
479645,636.00,21.61,949.63
480653,636.00,21.61,949.61
481677,636.00,21.61,949.62
482688,636.00,21.61,949.61
483694,636.00,21.62,949.59
484699,636.00,21.62,949.62
485702,636.00,21.62,949.64
486703,636.00,21.63,949.62
487730,636.00,21.63,949.61
488741,636.00,21.63,949.63
489768,637.00,21.63,949.64
490790,637.00,21.59,949.64
491797,637.00,21.63,949.63
492805,637.00,21.64,949.59
493813,636.00,21.64,949.60
494822,636.00,21.65,949.63
495827,636.00,21.65,949.63
496841,636.00,21.65,949.61
497870,636.00,21.65,949.62
498873,637.00,21.65,949.63
499874,637.00,21.66,949.62
500880,637.00,21.66,949.63
501889,637.00,21.66,949.63
502892,639.00,21.67,949.63
503908,639.00,21.67,949.63
504917,639.00,21.67,949.62
505917,639.00,21.67,949.60
506920,639.00,21.68,949.62
507934,644.00,21.68,949.62
508940,644.00,21.68,949.62
509945,644.00,21.68,949.60
510970,644.00,21.68,949.60
511982,644.00,21.69,949.62
513008,647.00,21.69,949.64
514023,647.00,21.69,949.62
515031,647.00,21.70,949.62
516036,647.00,21.70,949.62
517049,651.00,21.70,949.61
518055,651.00,21.70,949.61
519063,651.00,21.70,949.63
520069,651.00,21.71,949.61
521078,651.00,21.71,949.62
522080,658.00,21.71,949.61
523088,658.00,21.71,949.61
524096,658.00,21.72,949.62
525118,658.00,21.71,949.63
526132,658.00,21.72,949.62
527137,665.00,21.72,949.62
528138,665.00,21.72,949.63
529140,665.00,21.72,949.63
530140,665.00,21.73,949.62
531162,668.00,21.73,949.62
532174,668.00,21.73,949.63
533175,668.00,21.73,949.64
534202,668.00,21.74,949.63
535205,668.00,21.74,949.63
536207,671.00,21.74,949.64
537232,671.00,21.74,949.63
538241,671.00,21.75,949.64
539245,671.00,21.75,949.63
540273,671.00,21.75,949.63
541296,671.00,21.75,949.64
542300,671.00,21.75,949.63
543304,671.00,21.76,949.65
544308,671.00,21.76,949.62
545310,671.00,21.76,949.64
546319,671.00,21.76,949.64
547328,671.00,21.76,949.63
548331,671.00,21.76,949.62
549337,671.00,21.77,949.63
550362,671.00,21.77,949.62
551388,671.00,21.77,949.63
552398,671.00,21.77,949.63
553410,671.00,21.77,949.62
554417,671.00,21.77,949.62
555424,671.00,21.78,949.62
556439,671.00,21.77,949.63
557441,671.00,21.78,949.62
558457,671.00,21.78,949.61
559457,670.00,21.78,949.62
560462,670.00,21.78,949.63
561477,670.00,21.79,949.62
562490,670.00,21.79,949.64
563518,670.00,21.79,949.62
564524,670.00,21.79,949.63
565525,670.00,21.80,949.63
566531,670.00,21.80,949.64
567534,670.00,21.80,949.63
568542,670.00,21.80,949.61
569568,670.00,21.81,949.64
570581,670.00,21.81,949.63
571590,670.00,21.81,949.63
572604,670.00,21.81,949.64
573630,669.00,21.82,949.63
574648,669.00,21.81,949.64
575650,669.00,21.82,949.64
576658,669.00,21.82,949.62
577668,669.00,21.82,949.64
578675,669.00,21.82,949.62
579680,669.00,21.83,949.63
580691,669.00,21.83,949.62
581702,669.00,21.83,949.61
582703,668.00,21.83,949.65
583720,668.00,21.83,949.61
584732,668.00,21.84,949.59
585733,668.00,21.84,949.61
586746,668.00,21.84,949.61
587754,668.00,21.84,949.63
588759,668.00,21.84,949.62
589768,668.00,21.85,949.61
590779,668.00,21.85,949.62
591786,668.00,21.85,949.61
592787,668.00,21.85,949.63
593792,668.00,21.86,949.62
594804,668.00,21.86,949.61
595804,668.00,21.86,949.63
596809,667.00,21.86,949.61
597833,667.00,21.87,949.61
598838,667.00,21.87,949.61
599849,667.00,21.87,949.61
600853,666.00,21.87,949.61
601857,666.00,21.88,949.60
602866,666.00,21.88,949.61
603869,666.00,21.88,949.59
604873,666.00,21.88,949.62
605897,665.00,21.88,949.61
606900,665.00,21.88,949.60
607907,665.00,21.89,949.58
608917,665.00,21.89,949.59
609927,665.00,21.89,949.58
610954,665.00,21.90,949.60
611970,665.00,21.89,949.61
612982,665.00,21.90,949.61
613996,665.00,21.90,949.57
615008,664.00,21.91,949.60
616018,664.00,21.90,949.61
617034,664.00,21.91,949.61
618041,664.00,21.91,949.59
619054,664.00,21.91,949.59
620061,663.00,21.91,949.59
621073,663.00,21.92,949.59
622083,663.00,21.92,949.60
623099,663.00,21.92,949.59
624120,663.00,21.92,949.59
625133,663.00,21.91,949.61
626149,663.00,21.93,949.60
627151,663.00,21.93,949.60
628158,663.00,21.93,949.61
629168,663.00,21.93,949.60
630168,663.00,21.94,949.60
631217,663.00,21.94,949.59
632223,663.00,21.94,949.59
633229,663.00,21.94,949.61
634232,663.00,21.94,949.58
635235,663.00,21.94,949.58
636244,663.00,21.95,949.60
637258,663.00,21.95,949.59
638286,662.00,21.95,949.60
639291,662.00,21.95,949.60
640297,662.00,21.95,949.59
641307,662.00,21.95,949.58
642335,662.00,21.96,949.59
643345,661.00,21.96,949.59
644364,661.00,21.96,949.60
645375,661.00,21.96,949.60
646382,661.00,21.97,949.61
647401,661.00,21.97,949.58
648410,660.00,21.97,949.61
649429,660.00,21.97,949.60
650441,660.00,21.97,949.58
651445,660.00,21.97,949.59
652453,656.00,21.98,949.59
653470,656.00,21.98,949.59
654482,656.00,21.98,949.60
655493,656.00,21.98,949.59
656500,656.00,21.98,949.59
657527,653.00,21.99,949.58
658534,653.00,21.99,949.58
659557,653.00,21.97,949.59
660569,653.00,21.99,949.58
661574,651.00,21.99,949.58
662588,651.00,21.99,949.59
663600,651.00,21.99,949.60
664629,651.00,22.00,949.58
665637,651.00,22.00,949.59
666643,650.00,22.00,949.61
667669,650.00,22.00,949.59
668676,650.00,22.01,949.60
669701,650.00,22.01,949.62
670717,650.00,22.01,949.60
671720,649.00,22.01,949.60
672720,649.00,22.01,949.62
673738,649.00,22.02,949.60
674765,649.00,22.02,949.61
675778,648.00,22.02,949.62
676782,648.00,22.02,949.60
677804,648.00,22.03,949.63
678817,648.00,22.03,949.60
679817,648.00,22.03,949.59
680827,646.00,22.03,949.61
681841,646.00,22.03,949.62
682855,646.00,22.03,949.60
683856,646.00,22.04,949.61
684871,644.00,22.01,949.63
685874,644.00,22.04,949.59
686881,644.00,22.04,949.60
687895,644.00,22.04,949.61
688907,644.00,22.04,949.61
689909,642.00,22.05,949.60
690925,642.00,22.05,949.60
691927,642.00,22.05,949.62
692944,642.00,22.05,949.59
693952,642.00,22.05,949.62
694978,642.00,22.06,949.62
695994,642.00,22.05,949.61
697007,642.00,22.06,949.62
698011,642.00,22.06,949.61
699025,641.00,22.06,949.60
700035,641.00,22.06,949.60
701049,641.00,22.06,949.60
702077,641.00,22.07,949.60
703090,641.00,22.07,949.60
704097,641.00,22.07,949.61
705125,641.00,22.07,949.62
706140,641.00,22.07,949.60
707156,641.00,22.07,949.60
708166,640.00,22.08,949.61
709193,640.00,22.08,949.60
710204,640.00,22.08,949.62
711206,640.00,22.08,949.60
712373,640.00,22.08,949.61
713374,640.00,22.08,949.61
714376,640.00,22.09,949.62
715387,640.00,22.09,949.61
716390,640.00,22.09,949.60
717397,640.00,22.09,949.59
718409,640.00,22.09,949.59
719414,640.00,22.10,949.60
720429,640.00,22.10,949.61
721432,640.00,22.10,949.61
722437,639.00,22.10,949.62
723459,639.00,22.10,949.61
724469,639.00,22.10,949.59
725479,639.00,22.11,949.61
726485,639.00,22.11,949.61
727492,639.00,22.11,949.62
728501,639.00,22.11,949.61
729506,639.00,22.11,949.61
730506,639.00,22.12,949.60
731508,641.00,22.12,949.62
732512,641.00,22.12,949.61
733538,641.00,22.12,949.60
734547,641.00,22.12,949.60
735561,641.00,22.12,949.62
736589,645.00,22.13,949.58
737594,645.00,22.13,949.62
738608,645.00,22.13,949.60
739611,645.00,22.13,949.61
740614,645.00,22.13,949.61
741627,649.00,22.14,949.60
742628,649.00,22.14,949.61
743638,649.00,22.14,949.62
744647,649.00,22.14,949.61
745656,649.00,22.14,949.62
746675,649.00,22.14,949.62
747678,649.00,22.14,949.60
748709,649.00,22.14,949.61
749737,649.00,22.15,949.60
750751,650.00,22.15,949.60
751760,650.00,22.15,949.61
752775,650.00,22.15,949.61
753788,650.00,22.15,949.60
754812,653.00,22.16,949.60
755813,653.00,22.16,949.61
756832,653.00,22.16,949.61
757842,653.00,22.16,949.60
758856,653.00,22.16,949.61
759858,655.00,22.17,949.61
760868,655.00,22.17,949.61
761869,655.00,22.17,949.61
762885,655.00,22.17,949.60
763892,655.00,22.17,949.62
764897,658.00,22.17,949.61
765918,658.00,22.17,949.61
766924,658.00,22.18,949.60
767931,658.00,22.18,949.61
768949,660.00,22.18,949.62
769952,660.00,22.18,949.59
770963,660.00,22.18,949.61
771968,660.00,22.18,949.59
772978,660.00,22.19,949.61
773984,660.00,22.19,949.62
774988,660.00,22.19,949.61
775996,660.00,22.19,949.63
777007,660.00,22.19,949.61
778008,660.00,22.19,949.60
779014,661.00,22.19,949.60
780014,661.00,22.19,949.63
781015,661.00,22.20,949.62
782035,661.00,22.20,949.59
783049,660.00,22.19,949.60
784059,660.00,22.20,949.61
785059,660.00,22.20,949.60
786067,660.00,22.20,949.61
787083,660.00,22.20,949.61
788085,660.00,22.20,949.61
789089,660.00,22.21,949.62
790115,660.00,22.21,949.60
791124,660.00,22.21,949.62
792129,660.00,22.21,949.61
793155,660.00,22.22,949.60
794168,660.00,22.20,949.60
795177,660.00,22.22,949.63
796179,660.00,22.22,949.60
797187,660.00,22.22,949.61
798198,660.00,22.22,949.62
799201,660.00,22.23,949.62
800214,660.00,22.22,949.62
801219,660.00,22.23,949.61
802226,660.00,22.22,949.61
803235,660.00,22.23,949.61
804235,660.00,22.23,949.61
805245,660.00,22.23,949.61
806271,661.00,22.23,949.60
807285,661.00,22.24,949.62
808294,661.00,22.23,949.61
809305,661.00,22.23,949.63
810308,661.00,22.24,949.61
811316,661.00,22.24,949.59
812321,661.00,22.24,949.62
813329,661.00,22.24,949.61
814344,661.00,22.24,949.61
815348,661.00,22.25,949.60
816361,661.00,22.24,949.61
817364,661.00,22.25,949.60
818379,661.00,22.25,949.61
819387,661.00,22.25,949.60
820393,660.00,22.26,949.62
821401,660.00,22.20,949.62
822405,660.00,22.25,949.61
823421,660.00,22.26,949.63
824422,660.00,22.26,949.62
825423,660.00,22.26,949.62
826438,660.00,22.26,949.62
827441,660.00,22.26,949.63
828469,660.00,22.26,949.63
829474,659.00,22.27,949.62
830500,659.00,22.27,949.60
831506,659.00,22.27,949.60
832521,659.00,22.27,949.61
833528,659.00,22.27,949.61
834553,658.00,22.27,949.62
835559,658.00,22.27,949.61
836565,658.00,22.27,949.61
837573,658.00,22.28,949.61
838602,658.00,22.28,949.62
839616,658.00,22.28,949.61
840617,658.00,22.28,949.61
841619,658.00,22.28,949.60
842627,658.00,22.28,949.61
843629,656.00,22.28,949.63
844634,656.00,22.29,949.63
845646,656.00,22.29,949.63
846784,656.00,22.29,949.62
847797,656.00,22.29,949.62
848800,655.00,22.29,949.62
849807,655.00,22.29,949.60
850813,655.00,22.29,949.61
851822,655.00,22.30,949.62
852848,654.00,22.30,949.62
853854,654.00,22.30,949.64
854867,654.00,22.30,949.64
855875,654.00,22.31,949.61
856875,654.00,22.31,949.63
857882,654.00,22.31,949.62
858894,654.00,22.31,949.62
859904,654.00,22.31,949.63
860922,654.00,22.31,949.63
861923,654.00,22.31,949.63
862925,652.00,22.32,949.62
863933,652.00,22.32,949.63
864941,652.00,22.32,949.62
