timestamp_ms,mic_amp,energy_derivative,energy,detector_mask
timestamp_ms,mic_amp,energy_derivative,energy,detector_mask
311160,1643.06,2.08e+00,0.005695,0
311189,1673.09,1.29e+00,0.004535,0
311218,1686.20,1.39e-01,0.001489,0
311248,1671.73,7.46e-01,0.003428,0
311289,1659.98,4.21e-01,0.002568,0
311317,1666.32,9.54e-02,0.001215,0
311341,1599.96,2.64e-01,0.002003,0
311371,1619.99,2.02e+00,0.005507,0
311400,1620.29,4.47e-01,0.002613,0
311429,1630.64,2.85e-01,0.002074,0
311459,1655.45,1.30e+00,0.004400,0
311488,1656.10,1.59e+00,0.004888,0
311518,1640.71,4.51e-01,0.002614,0
311547,1661.61,2.14e-01,0.001790,0
311576,1650.05,2.71e-01,0.002001,0
311606,1621.91,1.05e-01,0.001236,0
311637,1601.70,4.70e-02,0.000819,0
311661,1631.48,2.30e+00,0.005680,0
311690,1607.86,2.34e+00,0.005801,0
311720,1686.93,4.34e-01,0.002532,0
311749,1606.28,6.35e-01,0.003045,0
311779,1658.46,2.60e-01,0.001941,0
311808,1631.91,3.92e-01,0.002366,0
311838,1659.33,1.02e+00,0.003794,0
311868,1653.02,2.57e+00,0.006016,0
311897,1648.32,6.94e-01,0.003178,0
311926,1604.96,3.63e-01,0.002290,0
311956,1637.17,7.87e-01,0.003352,0
311985,1639.68,9.19e-01,0.003614,0
312015,1645.25,3.97e+00,0.007511,0
312044,1631.34,1.37e+00,0.004544,0
312073,1614.34,3.32e+00,0.007094,0
312103,1623.80,1.78e+00,0.005317,0
312132,1660.27,2.77e-01,0.002113,0
312162,1601.99,1.06e-01,0.001296,0
312191,1638.29,4.46e-01,0.002637,0
312220,1626.75,7.25e-01,0.003343,0
312250,1653.41,8.47e-01,0.003603,0
312290,1650.51,2.25e-01,0.001854,0
312316,1642.78,2.98e-01,0.002119,0
312341,1639.80,6.65e-01,0.003140,0
312370,1638.54,8.49e-02,0.001118,0
312400,1636.73,1.90e+00,0.005246,0
312429,1630.65,3.47e-01,0.002260,0
312459,1609.41,2.12e-01,0.001757,0
312488,1617.68,5.00e-01,0.002674,0
312517,1636.86,2.05e-01,0.001706,0
312547,1641.11,3.55e-02,0.000703,0
312576,1662.57,7.58e-01,0.003219,0
312606,1632.41,4.82e-01,0.002559,0
312635,1627.24,1.39e-01,0.001365,0
312664,1626.53,8.16e-02,0.001039,0
312694,1646.87,1.11e+00,0.003803,0
312723,1646.34,1.30e+00,0.004114,0
312753,1648.72,1.30e+00,0.004121,0
312782,1642.34,5.15e-01,0.002605,0
312811,1625.08,1.27e+00,0.004074,0
312841,1637.98,1.26e-01,0.001284,0
312870,1611.96,2.74e-01,0.001879,0
312899,1608.96,1.71e+00,0.004657,0
312929,1621.68,2.87e-01,0.001923,0
312958,1658.22,1.80e-01,0.001513,0
312988,1662.15,6.39e-01,0.002825,0
313017,1623.07,1.09e+00,0.003676,0
313046,1634.31,2.55e+00,0.005630,0
313076,1621.02,4.02e-01,0.002268,0
313105,1651.33,1.44e-01,0.001348,0
313135,1641.71,3.65e+00,0.006735,0
313164,1644.95,1.08e+00,0.003759,0
313193,1638.69,5.70e-02,0.000865,0
313223,1619.55,3.91e-01,0.002243,0
313252,1632.23,2.89e-01,0.001917,0
313293,1624.95,5.21e-02,0.000808,0
313321,1647.76,3.08e-01,0.001946,0
313352,1636.54,4.23e-01,0.002265,0
313381,1661.14,5.14e-01,0.002482,0
313411,1616.31,7.89e-02,0.000967,0
313440,1641.25,6.16e-02,0.000847,0
313470,1610.61,5.68e-01,0.002548,0
313499,1659.41,1.57e-01,0.001334,0
313528,1650.86,4.25e-01,0.002176,0
313558,1609.80,1.86e-01,0.001432,0
313587,1626.16,1.22e+00,0.003637,0
313617,1633.78,1.04e+00,0.003369,0
313646,1647.14,5.25e-01,0.002390,0
313675,1634.08,3.13e-02,0.000581,0
313705,1621.69,1.08e+00,0.003383,0
313734,1640.95,5.69e-02,0.000777,0
313764,1632.49,8.13e-01,0.002907,0
313793,1666.88,8.50e-02,0.000938,0
313822,1604.55,4.33e-01,0.002098,0
313852,1627.45,1.94e-01,0.001395,0
313881,1627.55,1.16e+00,0.003393,0
313911,1662.95,7.80e-01,0.002781,0
313940,1639.32,3.63e-01,0.001894,0
313969,1629.56,3.54e-01,0.001858,0
313999,1638.49,1.83e+00,0.004192,0
314028,1634.39,5.75e-01,0.002372,0
314058,1628.74,1.62e-01,0.001253,0
314087,1626.72,1.98e-01,0.001375,0
314116,1616.64,2.66e+00,0.005000,0
314146,1646.24,1.70e-01,0.001282,0
314175,1617.70,1.97e-01,0.001371,0
314205,1674.74,2.93e-01,0.001658,0
314234,1622.07,1.50e+00,0.003719,0
314263,1633.48,2.78e-02,0.000510,0
314304,1613.08,6.28e-01,0.002398,0
314330,1612.47,4.38e-02,0.000631,0
314355,1642.96,5.88e-01,0.002290,0
314384,1662.84,3.65e-01,0.001796,0
314414,1649.59,6.22e-01,0.002331,0
314443,1632.88,1.75e+00,0.003891,0
314472,1628.70,1.27e-01,0.001058,0
314502,1634.20,7.22e-01,0.002498,0
314531,1618.08,1.85e+00,0.003989,0
314561,1649.61,2.19e-01,0.001383,0
314590,1618.18,2.34e-01,0.001419,0
314619,1648.58,1.47e+00,0.003531,0
314649,1650.80,4.66e-01,0.001996,0
314678,1652.52,4.06e-01,0.001852,0
314708,1633.82,1.13e+00,0.003073,0
314737,1620.62,6.01e-01,0.002244,0
314766,1636.81,2.70e+00,0.004740,0
314801,1645.47,2.75e-01,0.001538,0
314830,1640.13,2.96e-01,0.001584,0
314860,1641.42,2.77e+00,0.004811,0
314889,1649.44,8.08e-01,0.002643,0
314918,1638.44,1.32e+00,0.003372,0
314948,1681.20,3.58e+00,0.005574,0
314977,1648.98,2.45e+00,0.004730,0
315007,1654.11,5.89e-01,0.002350,0
315036,1609.19,2.86e-01,0.001631,0
315065,1650.16,3.88e-01,0.001887,0
315095,1631.31,1.92e-01,0.001319,0
315124,1648.52,3.61e-01,0.001794,0
315154,1640.50,8.03e-01,0.002658,0
315183,1647.48,1.88e+00,0.004064,0
315212,1617.44,4.60e-01,0.002026,0
315242,1633.60,4.82e-01,0.002062,0
315271,1645.88,2.97e+00,0.005092,0
315312,1646.38,3.24e-01,0.001714,0
315338,1621.66,6.14e-01,0.002344,0
315363,1621.12,4.83e-01,0.002072,0
315393,1613.03,3.97e-01,0.001869,0
315422,1669.94,5.70e-01,0.002224,0
315452,1669.56,1.79e-01,0.001241,0
315481,1635.79,2.04e-01,0.001316,0
315510,1619.63,1.11e+00,0.003046,0
315540,1623.46,1.08e-01,0.000950,0
315569,1661.77,2.42e-01,0.001409,0
315599,1649.57,2.23e+00,0.004245,0
315628,1614.91,4.55e-01,0.001941,0
315657,1661.99,5.06e-01,0.002036,0
315687,1648.27,2.24e+00,0.004261,0
315716,1638.04,1.22e-01,0.001005,0
315746,1606.45,1.29e-01,0.001026,0
315775,1637.64,4.62e+00,0.006086,0
315804,1612.62,2.14e+00,0.004292,0
315834,1660.36,6.77e-01,0.002440,0
315863,1630.23,1.91e+00,0.004084,0
315893,1634.36,1.28e+00,0.003379,0
315922,1632.21,6.25e-01,0.002365,0
315951,1618.77,5.23e-02,0.000681,0
315981,1653.86,2.35e+00,0.004529,0
316010,1629.00,2.29e+00,0.004525,0
316040,1611.14,2.16e+00,0.004452,0
316069,1646.59,3.73e+00,0.005923,0
316098,1672.04,7.39e+00,0.008558,0
316128,1602.44,1.03e+00,0.003188,0
316167,1680.58,5.52e+00,0.007400,0
316196,1648.87,3.53e+00,0.005919,0
316226,1633.54,3.28e+00,0.005702,0
316255,1621.38,3.16e+00,0.005597,0
316283,1630.89,1.38e+00,0.003693,0
316319,1632.31,3.04e+00,0.005490,0
316345,1620.21,2.27e+00,0.004746,0
316370,1641.21,1.80e+00,0.004228,0
316399,1638.66,7.54e-01,0.002734,0
316429,1643.12,4.06e-01,0.002005,0
316458,1658.46,8.94e-01,0.002977,0
316487,1636.10,1.54e+00,0.003903,0
316517,1635.91,1.48e+00,0.003836,0
316546,1641.70,6.02e-01,0.002443,0
316576,1662.44,4.77e-01,0.002175,0
316605,1624.07,1.05e+00,0.003228,0
316634,1650.14,1.54e-01,0.001235,0
316664,1615.88,7.71e-01,0.002741,0
316693,1662.63,1.33e+00,0.003591,0
316723,1645.01,1.43e-01,0.001182,0
316752,1650.49,9.64e-01,0.003041,0
316781,1654.78,3.33e-01,0.001787,0
316811,1634.29,3.58e-01,0.001841,0
316840,1650.52,2.16e-01,0.001421,0
316869,1633.35,1.10e+00,0.003185,0
316899,1616.76,1.10e+00,0.003191,0
316928,1644.92,1.13e+00,0.003232,0
316958,1639.69,1.06e+00,0.003137,0
316987,1646.08,7.00e-01,0.002547,0
317016,1620.02,1.39e+00,0.003575,0
317046,1637.81,4.38e-01,0.002016,0
317075,1606.65,1.00e-01,0.000959,0
317105,1634.04,2.61e+00,0.004846,0
317134,1663.58,1.23e+00,0.003377,0
317163,1664.15,3.39e-01,0.001780,0
317193,1664.73,9.43e-02,0.000933,0
317222,1636.53,2.78e+00,0.005014,0
317252,1628.20,3.62e-01,0.001842,0
317281,1615.84,2.31e+00,0.004626,0
317310,1639.62,6.47e-01,0.002479,0
317349,1655.11,4.61e-01,0.002086,0
317374,1625.30,1.80e-01,0.001296,0
317404,1625.62,9.05e-01,0.002883,0
317433,1658.59,1.33e+00,0.003490,0
317463,1641.89,2.72e+00,0.005004,0
317492,1656.14,2.50e+00,0.004881,0
317521,1623.57,3.04e+00,0.005466,0
317551,1620.37,1.46e+00,0.003858,0
317580,1613.54,2.76e+00,0.005334,0
317610,1651.65,6.73e-01,0.002682,0
317639,1644.55,2.40e+00,0.005043,0
317668,1628.69,1.91e+00,0.004564,0
317698,1620.34,2.14e+00,0.004877,0
317727,1649.35,1.40e+00,0.003984,0
317757,1629.03,5.38e-01,0.002483,0
317787,1623.19,2.42e+00,0.005237,0
317817,1611.24,1.52e+00,0.004212,0
317846,1627.32,5.64e-01,0.002579,0
317875,1595.78,2.83e-01,0.001817,0
317905,1663.03,1.58e+00,0.004266,0
317934,1637.53,1.54e+00,0.004242,0
317964,1655.46,2.16e+00,0.005050,0
317993,1637.62,2.34e-01,0.001679,0
318022,1650.59,8.55e-01,0.003185,0
318052,1650.49,1.41e+00,0.004088,0
318081,1637.30,2.73e-01,0.001805,0
318110,1636.70,2.94e-01,0.001860,0
318140,1622.45,1.12e+00,0.003601,0
318169,1625.56,1.50e-01,0.001318,0
318199,1637.11,9.45e-01,0.003286,0
318228,1616.10,1.46e+00,0.004088,0
318257,1649.05,3.66e-01,0.002053,0
318287,1628.81,1.65e-01,0.001368,0
318316,1678.27,5.10e-01,0.002388,0
318357,1644.07,2.44e+00,0.005202,0
318382,1633.17,3.27e-01,0.001931,0
318411,1665.29,1.49e+00,0.004092,0
318440,1617.30,3.54e-01,0.002005,0
318470,1626.82,1.27e+00,0.003766,0
318499,1618.05,1.30e+00,0.003828,0
318529,1631.29,4.47e-01,0.002250,0
318558,1645.09,9.32e-01,0.003232,0
318587,1659.56,5.38e-01,0.002454,0
318617,1645.22,6.32e-01,0.002646,0
318646,1668.17,2.16e+00,0.004872,0
318676,1638.63,3.90e-01,0.002095,0
318705,1660.26,4.49e-01,0.002235,0
318734,1596.04,7.88e-02,0.000931,0
318764,1625.31,2.68e-01,0.001700,0
318793,1645.06,7.97e-02,0.000920,0
318823,1661.00,5.16e-01,0.002322,0
318852,1624.24,8.41e-01,0.002949,0
318881,1641.50,2.38e+00,0.004955,0
318911,1644.31,4.31e-01,0.002136,0
318940,1639.26,7.41e-01,0.002785,0
318970,1634.85,1.36e+00,0.003764,0
318999,1644.49,7.10e-01,0.002730,0
319028,1632.45,1.69e-01,0.001326,0
319058,1650.24,1.75e+00,0.004231,0
319087,1625.77,3.90e-01,0.002016,0
319117,1665.91,1.49e+00,0.003917,0
319146,1629.39,1.95e+00,0.004494,0
319175,1633.54,1.43e+00,0.003885,0
319205,1614.47,2.12e+00,0.004755,0
319238,1633.72,2.41e+00,0.005130,0
319267,1653.44,4.94e+00,0.007445,0
319297,1648.81,2.86e+00,0.005883,0
319326,1625.35,4.76e+00,0.007727,0
319361,1653.47,4.35e-01,0.002423,0
319386,1644.46,1.25e+00,0.004092,0
319415,1637.48,5.77e-01,0.002783,0
319445,1595.84,2.03e+00,0.005194,0
319474,1625.77,3.87e+00,0.007247,0
319504,1620.76,1.64e+00,0.004849,0
319533,1642.51,1.58e-01,0.001515,0
319562,1672.39,4.11e-01,0.002423,0
319592,1640.77,1.52e-01,0.001466,0
319621,1627.57,7.04e-01,0.003127,0
319651,1635.31,4.58e-01,0.002514,0
319680,1656.36,2.96e-01,0.002009,0
319709,1629.88,1.15e+00,0.003931,0
319739,1635.88,6.57e-01,0.002977,0
319768,1637.90,1.78e-01,0.001543,0
319798,1631.54,1.68e+00,0.004703,0
319827,1639.25,2.55e-01,0.001845,0
319856,1610.92,1.69e-01,0.001490,0
319886,1632.36,1.77e-01,0.001515,0
319915,1631.45,8.91e-02,0.001065,0
319945,1657.99,2.70e-02,0.000581,0
319974,1668.33,2.82e-01,0.001861,0
320003,1635.82,2.42e-01,0.001709,0
320033,1626.10,2.81e-01,0.001829,0
320062,1625.76,6.33e-02,0.000861,0
320092,1635.05,3.95e-01,0.002132,0
320121,1631.52,1.78e+00,0.004492,0
320150,1639.73,8.66e-01,0.003162,0
320180,1645.52,1.92e-02,0.000471,0
320209,1615.22,4.82e-01,0.002333,0
320239,1632.22,2.53e-01,0.001682,0
320268,1647.75,5.04e-01,0.002356,0
320297,1631.93,8.04e-01,0.002960,0
320327,1624.82,7.37e-01,0.002828,0
320362,1642.62,3.62e-01,0.001977,0
320388,1677.55,6.29e-01,0.002589,0
320418,1635.10,4.24e-01,0.002118,0
320447,1657.24,6.17e-01,0.002539,0
320476,1624.95,1.84e-01,0.001382,0
320506,1630.55,1.01e+00,0.003210,0
320535,1628.42,2.24e+00,0.004786,0
320565,1653.89,2.49e-01,0.001613,0
320594,1621.50,2.92e-01,0.001736,0
320623,1625.20,1.15e-01,0.001079,0
320653,1634.72,1.56e-01,0.001247,0
320682,1629.50,8.77e-01,0.002933,0
320709,1622.24,1.22e+00,0.003461,0
320739,1626.82,2.33e-01,0.001512,0
320768,1630.28,1.36e-01,0.001148,0
320797,1649.09,7.88e-02,0.000866,0
320827,1631.10,5.10e-01,0.002181,0
320856,1660.47,7.19e-01,0.002579,0
320886,1634.43,2.15e-01,0.001405,0
320915,1650.05,4.70e-02,0.000652,0
320944,1647.46,4.51e-01,0.002002,0
320976,1635.69,4.40e-01,0.001965,0
321000,1633.03,1.55e-01,0.001159,0
321029,1648.84,1.99e-01,0.001304,0
321058,1648.24,2.64e-01,0.001488,0
321088,1630.64,1.61e-02,0.000365,0
321117,1641.43,3.07e-02,0.000499,0
321147,1650.81,3.04e-01,0.001555,0
321176,1634.50,3.96e-02,0.000557,0
321205,1634.67,8.50e-02,0.000809,0
321235,1650.50,2.31e-02,0.000418,0
321264,1636.61,4.62e-02,0.000585,0
321294,1629.88,1.56e-01,0.001064,0
321323,1639.49,7.72e-02,0.000742,0
321352,1645.42,1.17e-01,0.000905,0
321395,1629.61,4.23e-01,0.001706,0
321419,1639.54,3.57e-01,0.001559,0
321449,1642.07,5.07e-01,0.001845,0
321478,1629.80,1.95e-01,0.001137,0
321507,1636.16,7.20e-02,0.000686,0
321537,1636.24,4.65e-02,0.000546,0
321566,1637.34,2.15e-01,0.001164,0
321595,1639.96,1.56e-01,0.000982,0
321625,1634.48,1.02e-01,0.000787,0
321654,1632.40,1.49e-01,0.000945,0
321684,1627.07,1.07e-01,0.000794,0
321713,1635.12,2.36e-01,0.001167,0
321742,1645.04,1.60e-01,0.000956,0
321772,1639.62,3.60e-01,0.001420,0
321801,1638.00,2.61e-01,0.001202,0
321831,1644.90,1.33e-01,0.000851,0
321860,1639.30,2.76e-01,0.001215,0
321889,1633.54,1.57e-01,0.000909,0
321919,1641.26,3.76e-01,0.001396,0
321948,1627.73,3.79e-01,0.001393,0
321978,1639.78,4.70e-01,0.001541,0
322007,1644.06,3.41e-01,0.001306,0
322036,1640.12,3.53e-01,0.001320,0
322066,1639.56,8.33e-01,0.002015,0
322095,1639.80,1.43e+00,0.002632,0
322125,1644.07,1.61e+00,0.002804,0
322154,1640.56,9.55e-01,0.002175,0
322185,1627.31,1.61e+00,0.002825,0
322215,1636.74,3.23e-01,0.001272,0
322244,1638.66,3.64e-01,0.001342,0
322273,1635.59,1.63e+00,0.002821,0
322303,1644.21,1.02e+00,0.002240,0
322332,1627.47,9.61e-01,0.002179,0
322362,1635.79,7.99e-01,0.001987,0
322396,1639.50,1.49e-01,0.000856,0
322421,1642.32,1.30e-01,0.000794,0
322451,1638.86,6.25e-02,0.000545,0
322480,1630.21,1.66e-01,0.000879,0
322509,1639.87,2.70e-01,0.001112,0
322539,1650.19,1.08e+00,0.002209,0
322568,1623.27,2.78e+00,0.003544,0
322598,1637.53,3.63e+00,0.004126,0
322627,1633.89,6.96e-01,0.001853,0
322656,1650.94,5.30e-01,0.001612,0
322686,1648.29,1.66e+00,0.002837,0
322715,1644.70,6.71e+00,0.005745,0
322745,1636.98,3.99e+00,0.004432,0
322783,1640.92,1.31e+00,0.002618,0
322813,1641.71,1.21e+00,0.002513,0
322842,1627.07,8.91e-01,0.002156,0
322872,1636.54,1.20e+00,0.002505,0
322901,1642.68,1.25e+00,0.002549,0
322931,1642.77,1.23e+00,0.002531,0
322960,1632.50,7.13e-01,0.001928,0
322989,1633.96,3.77e-01,0.001403,0
323019,1642.34,7.75e-01,0.002010,0
323048,1652.02,8.88e-01,0.002151,0
323078,1628.74,1.06e+00,0.002348,0
323107,1637.02,9.03e-01,0.002170,0
323136,1638.72,1.15e+00,0.002452,0
323166,1636.72,1.29e+00,0.002594,0
323195,1640.58,5.87e-01,0.001750,0
323225,1647.14,9.22e-01,0.002193,0
323254,1632.95,2.04e+00,0.003261,0
323283,1644.16,3.91e+00,0.004565,0
323313,1629.55,1.17e+00,0.002567,0
323342,1640.94,1.83e+00,0.003216,0
323371,1634.87,4.37e+00,0.005010,0
323412,1628.75,1.42e+00,0.002948,0
323438,1654.28,2.58e+00,0.003991,0
323467,1638.83,1.81e+00,0.003395,0
323496,1644.87,1.02e+00,0.002570,0
323526,1638.53,3.75e-01,0.001559,0
323555,1643.68,6.43e-01,0.002029,0
323585,1640.09,1.96e+00,0.003529,0
323614,1633.88,2.19e+00,0.003766,0
323643,1645.87,2.07e+00,0.003704,0
323671,1635.34,1.51e+00,0.003201,0
323700,1632.74,7.10e-01,0.002204,0
323730,1634.21,1.48e+00,0.003177,0
323759,1649.13,1.44e+00,0.003150,0
323789,1645.13,8.36e-01,0.002408,0
323818,1636.46,3.79e+00,0.005115,0
323847,1642.78,1.49e+00,0.003301,0
323877,1636.83,9.34e-01,0.002623,0
323906,1637.38,4.90e-01,0.001898,0
323936,1643.99,1.18e+00,0.002935,0
323965,1646.40,4.01e-01,0.001713,0
323994,1624.36,2.95e-01,0.001458,0
324024,1636.70,1.93e-01,0.001173,0
324053,1644.26,2.59e-01,0.001346,0
324083,1644.44,1.06e-01,0.000856,0
324112,1638.12,3.11e-02,0.000459,0
324141,1633.59,6.23e-02,0.000644,0
324171,1638.70,1.54e-02,0.000317,0
324200,1632.18,4.45e-02,0.000533,0
324230,1647.77,1.22e-02,0.000277,0
324259,1636.41,9.09e-03,0.000236,0
324288,1643.93,1.51e-02,0.000301,0
324318,1638.59,3.40e-02,0.000448,0
324347,1636.30,3.28e-02,0.000436,0
324377,1639.18,7.64e-02,0.000659,0
324417,1645.71,6.24e-02,0.000590,0
324443,1627.56,4.97e-02,0.000521,0
324472,1641.37,6.46e-02,0.000589,0
324502,1637.39,1.02e-01,0.000734,0
324531,1635.48,7.30e-02,0.000615,0
324560,1638.08,1.53e-01,0.000881,0
324590,1635.75,6.61e-02,0.000575,0
324619,1636.00,1.18e-02,0.000241,0
324649,1634.66,1.08e-02,0.000228,0
324678,1632.57,2.92e-03,0.000117,0
324707,1640.16,9.91e-03,0.000214,0
324737,1637.11,1.37e-02,0.000249,0
324766,1645.65,1.03e-01,0.000677,0
324796,1643.53,3.70e-02,0.000401,0
324825,1640.09,3.67e-02,0.000396,0
324854,1645.59,8.38e-02,0.000592,0
324884,1632.55,3.71e-02,0.000390,0
324913,1636.27,5.18e-02,0.000457,0
324943,1634.13,7.64e-02,0.000550,0
324972,1639.18,1.88e-02,0.000270,0
325001,1634.24,4.04e-02,0.000392,0
325031,1643.46,3.27e-02,0.000349,0
325060,1648.85,6.76e-02,0.000497,0
325090,1644.66,3.58e-02,0.000359,0
325119,1637.57,1.58e-02,0.000236,0
325148,1633.67,3.56e-02,0.000351,0
325178,1638.55,3.32e-02,0.000335,0
325207,1636.04,1.21e-02,0.000201,0
325237,1640.02,1.58e-02,0.000227,0
325266,1633.96,3.14e-02,0.000317,0
325296,1634.03,7.21e-02,0.000475,0
325325,1642.93,2.47e-01,0.000871,0
325354,1647.70,9.28e-01,0.001675,0
325384,1633.20,9.95e-01,0.001733,0
325417,1629.80,2.02e+00,0.002471,0
325443,1633.58,1.50e+00,0.002149,0
325472,1638.84,2.41e+00,0.002737,0
325502,1636.04,3.89e+00,0.003529,0
325531,1645.90,2.40e+00,0.002848,0
325560,1641.81,3.21e+00,0.003341,0
325590,1635.53,4.49e+00,0.004040,0
325621,1648.40,2.57e+00,0.003160,0
325645,1652.33,3.43e+00,0.003708,0
325674,1626.41,3.23e+00,0.003684,0
325704,1628.53,9.40e-01,0.002031,0
325733,1639.61,9.96e-01,0.002090,0
325763,1642.92,2.34e+00,0.003203,0
325792,1638.69,3.52e+00,0.003980,0
325821,1636.68,3.15e+00,0.003862,0
325851,1645.18,3.73e-01,0.001357,0
325880,1641.21,1.93e+00,0.003067,0
325910,1635.31,7.49e-01,0.001928,0
325939,1636.53,1.78e-01,0.000937,0
325968,1639.88,1.42e-01,0.000831,0
325998,1641.73,1.98e+00,0.003077,0
326027,1634.08,1.40e+00,0.002612,0
326057,1640.66,2.14e+00,0.003241,0
326086,1642.77,9.79e-01,0.002216,0
326115,1634.97,8.28e-01,0.002037,0
326145,1648.66,9.86e-01,0.002220,0
326174,1654.09,1.81e+00,0.003005,0
326204,1651.86,1.12e+00,0.002384,0
326233,1626.16,3.28e+00,0.004084,0
326262,1642.15,2.69e+00,0.003787,0
326292,1620.56,3.27e+00,0.004239,0
326321,1634.51,2.64e+00,0.003894,0
326351,1626.93,8.15e-01,0.002200,0
326380,1644.90,2.96e+00,0.004186,0
326409,1632.37,2.63e+00,0.004022,0
326450,1642.65,2.66e+00,0.004112,0
326476,1642.56,8.31e-01,0.002335,0
326505,1645.21,9.93e-01,0.002549,0
326534,1645.75,1.13e+00,0.002724,0
326564,1645.98,1.31e+00,0.002928,0
326593,1640.25,4.67e-01,0.001756,0
326620,1646.12,3.20e-01,0.001445,0
326650,1629.86,1.12e+00,0.002687,0
326680,1634.76,2.72e-01,0.001324,0
326709,1636.76,2.05e-01,0.001143,0
326738,1627.44,4.75e-01,0.001724,0
326768,1649.48,4.95e-01,0.001751,0
326797,1632.80,3.51e-01,0.001466,0
326827,1635.54,1.78e+00,0.003279,0
326856,1643.62,1.87e+00,0.003392,0
326885,1642.76,8.05e-01,0.002244,0
326915,1636.19,3.22e-01,0.001416,0
326944,1642.41,2.72e-01,0.001294,0
326974,1640.31,5.98e-01,0.001903,0
327003,1642.54,2.74e-01,0.001284,0
327032,1643.30,6.09e-01,0.001898,0
327062,1634.49,5.27e-01,0.001759,0
327091,1645.10,2.06e-01,0.001093,0
327277,1626.58,7.48e-01,0.002068,0
327307,1630.83,1.95e-01,0.001054,0
327336,1637.38,4.45e-01,0.001580,0
327366,1643.28,3.83e-01,0.001457,0
327395,1644.55,1.64e-01,0.000948,0
327424,1632.27,1.45e-01,0.000883,0
327463,1635.53,1.01e-01,0.000729,0
327489,1640.79,1.10e-01,0.000757,0
327518,1637.85,7.95e-01,0.002014,0
327547,1640.28,6.80e-01,0.001859,0
327577,1642.50,5.12e-01,0.001608,0
327606,1640.06,1.22e+00,0.002470,0
327636,1627.57,1.14e+00,0.002395,0
327665,1632.31,4.51e+00,0.004768,0
327694,1640.28,2.70e+00,0.003811,0
327724,1638.51,3.69e+00,0.004537,0
327753,1641.09,1.48e+00,0.002944,0
327783,1648.30,1.21e+00,0.002673,0
327812,1635.84,7.91e-01,0.002170,0
327841,1638.17,5.21e-01,0.001758,0
327871,1638.98,4.67e-01,0.001656,0
327900,1640.81,5.25e-01,0.001746,0
327930,1643.49,1.74e+00,0.003162,0
327959,1625.70,3.39e+00,0.004451,0
327988,1637.88,4.03e+00,0.004966,0
328018,1637.08,1.57e+00,0.003195,0
328047,1640.98,9.93e-01,0.002553,0
328077,1633.53,6.74e-01,0.002103,0
328106,1633.73,9.61e-01,0.002503,0
328135,1639.12,7.47e-01,0.002206,0
328165,1649.21,2.76e-01,0.001338,0
328194,1633.21,4.70e-01,0.001732,0
328224,1638.01,4.30e-01,0.001649,0
328258,1639.84,2.94e-01,0.001355,0
328288,1643.78,2.52e-01,0.001245,0
328317,1635.56,1.07e-01,0.000804,0
328346,1637.43,2.82e-01,0.001296,0
328376,1644.43,1.29e+00,0.002748,0
328405,1635.46,1.21e+00,0.002678,0
328435,1629.27,4.57e-01,0.001647,0
328470,1646.55,1.49e-01,0.000936,0
328495,1633.23,4.49e-01,0.001610,0
328524,1633.88,6.98e-02,0.000631,0
328554,1637.61,4.46e-02,0.000499,0
328583,1647.34,5.28e-01,0.001702,0
328613,1638.76,2.64e-01,0.001199,0
328642,1633.26,2.50e-01,0.001158,0
328671,1640.01,2.20e-01,0.001078,0
328701,1642.34,2.89e-01,0.001226,0
328730,1635.39,1.30e-01,0.000815,0
328760,1642.42,3.59e-01,0.001345,0
328789,1629.83,2.44e-01,0.001101,0
328818,1639.18,1.90e+00,0.003047,0
328848,1626.00,1.18e+00,0.002423,0
328877,1644.78,1.84e-01,0.000960,0
328907,1639.24,6.95e-02,0.000585,0
328936,1634.89,8.19e-02,0.000629,0
328965,1644.95,1.95e-01,0.000961,0
328995,1638.41,1.61e-02,0.000274,0
329024,1638.04,8.70e-02,0.000630,0
329053,1637.24,2.33e-02,0.000324,0
329083,1640.13,1.62e-01,0.000844,0
329112,1642.80,2.07e-01,0.000947,0
329142,1646.29,2.56e-01,0.001043,0
329171,1638.99,6.18e-02,0.000509,0
329200,1636.62,3.08e-02,0.000356,0
329230,1641.80,2.08e-02,0.000290,0
329259,1642.29,1.46e-02,0.000240,0
329289,1629.67,6.10e-01,0.001538,0
329318,1633.93,1.82e-01,0.000837,0
329347,1638.93,3.44e-02,0.000361,0
329377,1637.30,2.03e-02,0.000275,0
329406,1637.98,5.43e-02,0.000445,0
329436,1644.65,4.25e-02,0.000390,0
329477,1640.00,1.14e-01,0.000632,0
329502,1638.92,6.40e-02,0.000469,0
329531,1636.89,3.55e-02,0.000346,0
329561,1633.23,1.84e-01,0.000779,0
329590,1634.13,1.15e-01,0.000612,0
329620,1634.50,9.13e-02,0.000540,0
329649,1642.08,7.02e-02,0.000470,0
329678,1638.71,1.00e-01,0.000555,0
329708,1631.64,2.81e-01,0.000922,0
329735,1646.17,8.40e-01,0.001583,0
329765,1639.76,8.13e-01,0.001555,0
329794,1639.77,1.56e-01,0.000680,0
329824,1635.73,1.39e-01,0.000635,0
329853,1640.41,8.38e-02,0.000490,0
329882,1644.71,1.93e-01,0.000736,0
329912,1658.41,8.84e+00,0.004942,0
329941,1624.92,3.47e+01,0.009792,0
329971,1629.02,5.70e+01,0.012553,0
330000,1614.64,5.31e+01,0.012113,0
